renderedContent,replyCount,retweetCount,likeCount,quoteCount,mentionedUserCount
@KenWhistance If she survives that long. Pressurw &amp; depression might take her sooner.,0,0,0,0,1
"May anxiety ako, and depression, and it is so hard to pretend that you're ok. Nasa point na ako nun na gusto ko nang sabihan si mama about dito kasi di ko na kaya, pero inisip ko yung gastusin namin. I prayed, basang basa na yung unan, and now I'm finally happy 🙂",0,0,0,0,0
i feel so out of place laley like i dont really fit in anywhere and idk maybe its just my anxiety and depression popping up but i basically just feel like this https://t.co/86cBOFtSv3,3,0,4,0,0
@morilikestocry @5_ddaa And March will be the depression month,0,0,0,0,0
Donc le concert de Ninho est annulé ?? Je vais vraiment finir en dépression,1,0,0,0,0
The best way to fight depression or other mental issues is to have an exercise. Sana maging okay kayong lahat.,0,0,5,0,0
"When we feel our mood slipping away from us it's helpful to have an action plan to implement immediately.I wrote a section on this in my book.Start with small things which lift us.Cuppa,comedy,candle,comfort. One tiny first step can start an upward spiral. #depressed #depression",1,1,4,0,0
"""Nobody ASked you TO LoOK TraSHY aFTer gIVIng birth""
Ignorance 
Have you heard of post natal depression?
Do you know the kind of changes the body goes through whiles pregnant and after? 
We should psych our minds my foot. 
Tsew",0,0,0,0,0
@Graciie_says Agreed make depression isnt a thing. however is there anything wrong with talking about depression specifically? Is it any different to talking about mental ill health in other demographics? Schizophrenia in black communities and the impact for example.,2,0,0,0,1
i really started to understand my artistic worth when i was in hospital for my depression &amp; anxiety bc i was made to go to art therapy (i was so against it bc i believed i was bad at it) but it only made me realise how good i am? so thank u to art therapy for letting me believe,1,0,1,0,0
"Bpd is the tits, I love rapid cycling mood swings and depression",1,3,4,0,0
@honeyloev depression and anxiety causing memory loss,0,0,1,0,0
Thought relationship stress was making me depressed so I broke up with my girl but turns out I just have depression 😹👌🏾,2,5,28,0,0
@Ryback22 I so needed to see this. I’ve been in a bad place for so long and I’ve let shitty people get me so down. Your positivity is such an inspiration and could be what I need to get out of my depression. Thank you big guy 🙏,0,0,1,0,1
"I know for a fact dat guy is going through some serious depression, he really needs help na gyimie wei de33 an) y3 shi. B33ma ho fon s3 fe3 #TheSarkBrand",0,0,2,0,0
"@TangerineTheCat I know what it’s like to have depression and be haunted by the past, there are still things now that even though I can’t change or it was beyond my power at the times hurts me to think about.

You are not alone...",0,0,1,0,1
I know I should tell my partners how  I feel. We all have depression and anxiety. So they understand. But for some reason it's so hard. I feel like I'm letting them down.,0,0,0,0,0
"@Green_Greenly It doesn’t have to get to anyone asking nonsense like “what if she is lying”
I’ve never been abused but I’ve seen women sink in depression because of this society who questions the lady more. The truth always have a way to come out, let it not after losing another soul to depress",0,0,6,0,1
Oh the sweetness of deliciousness in my whole life is inside a jsAutoComplete input field that is used even though i told him crippling depression.,0,1,1,0,0
"Kama mnshindwa kuinterect vizuri sosho midia sidhani mkikutana in person mtapiga stori eti kwa sababu maisha ya humu hayana reflection na kwa ground. Kuna watu wana majibu yasiyopendeza humu mi huwa napita kwenye replies najiuliza hizi ni stress, depression ama nini? Kuweni kind.",1,1,25,0,0
I finished reading ‘reasons to stay alive’ by @matthaig1. What an amazing book! Really reflected my experience of depression and anxiety! Truly incredible book!,0,0,0,0,1
"This won't mean anything to anyone but after not leaving the house on my own for months bc of severe anxiety and depression, I just went to Tesco all by myself, did some shopping all by myself, asked for help all by myself and used a manned till instead of scan as you shop 🥺",3,0,2,0,0
in the midst of some powerful anxiety and depression,1,2,4,0,0
"Still trying to perform my role as a wife and mum. Having to ask questions everyday on what went wrong, Having been diagnosed with severe depression and high blood pressure with chronic PTSD and anxiety. And You still have the guts to dictate to me",1,3,9,0,0
@steve_rogersz @tailessbeast_ It’s obvious you have not been “there” before... depression is real bro..,0,0,0,0,2
I’ve slept 18 of the last 24 hours pretty much. I’m still tired. Anyone who tells you that depression is just an excuse for laziness is dead wrong. You don’t know until you’re here. And god I hope you never do end up here. Good vibes people.,0,0,0,0,0
"@jarpad @JensenAckles @mishacollins  I would love a signed poster of you three including Jack, I live in Australia and its very difficult to meet and greet actors that have helped you with depression and of course the love of the show #Supernatural #SPNFamily Help me out!",0,0,0,0,3
I’m not able to think of the most joyful thing that I’ve ever wanted in the whole world - for the first time - I guess depression is killing every single cell of my brain.,0,1,3,0,0
my shoes have wheels because the depression doesn't stop,0,0,0,0,0
"Dear depression ; 
      Stop playing wt me😔💔",0,0,0,0,0
"Stop tweet about depression ke, toreh tangan ke apa. There might be sensitive to someone. And stop with ""Perempuan tak toreh tangan ni limited edition... Bla bla bla"" awak haus award ke?",1,9,34,0,0
"I wrote a handwriting letter to a famous artist who save me from depression by her songs. And she didn't know that happened. I send her direct message on ig and I don't think she'll see it. What can I do to just say ""thank you"". Let her know she made the great songs.",0,0,0,0,0
"@joetracini I have a friend who was diagnosed with BPD but he never says how it affects him, only his depression and anxiety",0,0,0,0,1
"Can't write yet, that'll come...after a weeks depression your skills come back slowly...infuriatingly slowly...I'll try again later...I've got a few things I own to help adjust...my guitar, my PS4 and my vinyl and book collection...good to be prepared.",2,0,2,0,0
"In today’s infosphere everything looks like a signpost pointing to recession, depression, disaster on a planetary scale.",0,1,0,0,0
ok u kno what I’m depression cleaning my room and staying up I woke up at 2 in the afternoon anyway I’ll be okay,0,0,0,0,0
"People IRL are keen to discuss coronavirus and my trip. 

I’m just thinking... Dude, I survived brain surgery, agoraphobia, body dysmorphism, eating disorders, anxiety and depression just to BOOK this trip. I’ll deal with the damn pandemic if it comes.",8,1,25,0,0
@cumplaintdept Out of? Sorry i can only fuck you into depression,0,0,1,0,0
@meow_imi Depression a tu,0,0,0,0,1
getting on instagram makes my depression worse not because of self comparison but idk it’s just exhausting to look at,0,0,0,0,0
"Me: I'm feeling fatigue. Which one of u is it?
My depression, liver disease, UC, irregular sleep schedule: 😛",2,0,17,0,0
I can not believe it’s March already... time really flies when you’re fighting depression and sleep all the time 😅,5,1,25,0,0
Anyway I'm fine but I need counselling and a doctor to diagnose me with depression can't go to work tomorrow 😷 https://t.co/PWyOQmc39J,1,0,0,0,0
Like postpartum depression just don’t exist,0,0,0,0,0
"Allow your tears to flow. 😢
#Depression_free 
#tears_to_flow https://t.co/hIfjd947nL",0,0,2,0,0
why are all the depression quotes about relationships and heartbreak,0,0,1,0,0
"I lost 40+ years of severe depression, anxiety &amp; insomnia symptoms living this way. Depression 100% gone after 24 days. Anxiety gone after 5 months👍

Every aspect of my life &amp; my wife's have been immensely improved eating this way as has our marriage👍",1,0,6,0,0
@phunky___ @Preshi__ This is how one looks for depression.,0,0,0,0,1
"Je viens de remater toutes mes story snap depuis septembre 2017..
Actuellement en dépression :)",1,0,2,0,0
@kunlentino 🤣🤣🤣🤣🤣... Straight to depression bro,0,0,0,0,1
"@Naru_Returns Sach me yeh dekh ke me phir se depression zone me chala gaya...
🥺🥺🥺",0,0,0,0,1
"@protonandromeda Là en l'occurrence les 2 sont en dépression, mais le suicide du mec va être la leçon de vie de la meuf qui d'un coup va allez mieux 🙃",1,0,0,0,1
"Ano sasabihin ko dun? 
1st skill: Deals 500*(300% Physical Damage) DEPRESSION damage
2nd skill: Heals 1000*(5000% base health) with ALCOHOL
3rd skill: goes invisible with anxiety for 8 hours and heals 9000 hp/sec
Ult: Explodes due to exposure to REALITY and pushes every unit away",1,0,1,0,0
"sorry if i sound depressed, its the depression",1,0,2,0,0
"@weirdwithwords Jfc my most pathetic depression ""meals"" have looked better and tasted better than whatever this is",0,0,1,0,1
"She's talent, beauty and self-discipline. Barbara is a rare good actress. I also like her emotional performance in dealing with the death of her sister. Sorrowful but not exaggerated expression, emotional internal depression and faint tears, which makes my heart aches for Rocío.",0,0,1,0,0
There is a financial depression in coming and corona might be fast tracking it.,2,3,9,0,0
"Darkness and Depression,
both start with a D.",0,0,0,0,0
je suis en dépression c trop wesh,1,0,0,0,0
@BadwolfSG Last night I read the wikipedia entries for Bryan Ferry and Jermaine Stewart. I fell into a deep depression :*(,1,0,0,0,1
"@DammnGirll Oh ok
But your story is really inspiring. 
Seriously I also went through rough phase last year beacuse of anxiety n depression but your story really gave me strength that I can also come over this easily as soon as possible. 
I wish you best of everything forever n ever. 😀✌🏻🍻",2,1,1,0,1
"Ah yes hello, I went from being super happy to wanting to just burrito up and cry with anxiety and depression. Life sucks right now and I've been barred from a social life cause I'll apparently kill us all if I continously go out with friends. 🙃",2,0,2,0,0
"So, in terms of my fight with my depression I try various things that somehow could help me. And this Twitter is one of those things. I’m actually killing two birds with one stone, as I improve my English skills there and try to get over all the shit",0,0,0,0,0
"And anyway, can I already be 41, can I just skip the compulsory 3-week pre-birthday depression this year?",1,0,0,0,0
